method_id,dataset_id,metric_id,score
harmony,cellxgene_census/hypomap,ilisi,0.0007
harmony,cellxgene_census/hypomap,isolated_label_asw,0.3179
harmony,cellxgene_census/hypomap,isolated_label_f1,0.0042
harmony,cellxgene_census/hypomap,kbet,
harmony,cellxgene_census/hypomap,nmi,0.6795
harmony,cellxgene_census/hypomap,pcr,0.5585
harmony,cellxgene_census/immune_cell_atlas,ari,0.5973
harmony,cellxgene_census/immune_cell_atlas,asw_batch,0.9174
harmony,cellxgene_census/immune_cell_atlas,asw_label,0.5409
harmony,cellxgene_census/immune_cell_atlas,cell_cycle_conservation,0.7062
harmony,cellxgene_census/immune_cell_atlas,clisi,0.993
harmony,cellxgene_census/immune_cell_atlas,graph_connectivity,0.9683
harmony,cellxgene_census/immune_cell_atlas,hvg_overlap,
harmony,cellxgene_census/immune_cell_atlas,ilisi,0.1623
harmony,cellxgene_census/immune_cell_atlas,isolated_label_asw,0.5835
harmony,cellxgene_census/immune_cell_atlas,isolated_label_f1,0.0044
harmony,cellxgene_census/immune_cell_atlas,kbet,0.2347
harmony,cellxgene_census/immune_cell_atlas,nmi,0.7323
harmony,cellxgene_census/immune_cell_atlas,pcr,0.6422
harmony,cellxgene_census/mouse_pancreas_atlas,ari,0.8176
harmony,cellxgene_census/mouse_pancreas_atlas,asw_batch,0.8238
harmony,cellxgene_census/mouse_pancreas_atlas,asw_label,0.6033
harmony,cellxgene_census/mouse_pancreas_atlas,cell_cycle_conservation,0.7815
harmony,cellxgene_census/mouse_pancreas_atlas,clisi,0.9998
harmony,cellxgene_census/mouse_pancreas_atlas,graph_connectivity,0.952
harmony,cellxgene_census/mouse_pancreas_atlas,hvg_overlap,
harmony,cellxgene_census/mouse_pancreas_atlas,ilisi,0.0883
harmony,cellxgene_census/mouse_pancreas_atlas,isolated_label_asw,0.7305
harmony,cellxgene_census/mouse_pancreas_atlas,isolated_label_f1,0.0681
harmony,cellxgene_census/mouse_pancreas_atlas,kbet,
harmony,cellxgene_census/mouse_pancreas_atlas,nmi,0.788
harmony,cellxgene_census/mouse_pancreas_atlas,pcr,0.4449
harmony,cellxgene_census/tabula_sapiens,ari,0.3849
harmony,cellxgene_census/tabula_sapiens,asw_batch,0.8436
harmony,cellxgene_census/tabula_sapiens,asw_label,0.4709
harmony,cellxgene_census/tabula_sapiens,cell_cycle_conservation,0.7018
harmony,cellxgene_census/tabula_sapiens,clisi,0.9973
harmony,cellxgene_census/tabula_sapiens,graph_connectivity,0.8356
harmony,cellxgene_census/tabula_sapiens,hvg_overlap,
harmony,cellxgene_census/tabula_sapiens,ilisi,0.0264
harmony,cellxgene_census/tabula_sapiens,isolated_label_asw,0.535
harmony,cellxgene_census/tabula_sapiens,isolated_label_f1,0.0448
harmony,cellxgene_census/tabula_sapiens,kbet,0.3265
harmony,cellxgene_census/tabula_sapiens,nmi,0.6987
harmony,cellxgene_census/tabula_sapiens,pcr,0.5411
harmonypy,cellxgene_census/dkd,ari,0.7655
harmonypy,cellxgene_census/dkd,asw_batch,0.905
harmonypy,cellxgene_census/dkd,asw_label,0.6463
harmonypy,cellxgene_census/dkd,cell_cycle_conservation,0.8466
harmonypy,cellxgene_census/dkd,clisi,1
harmonypy,cellxgene_census/dkd,graph_connectivity,0.9765
harmonypy,cellxgene_census/dkd,hvg_overlap,
harmonypy,cellxgene_census/dkd,ilisi,0.3319
harmonypy,cellxgene_census/dkd,isolated_label_asw,
harmonypy,cellxgene_census/dkd,isolated_label_f1,
harmonypy,cellxgene_census/dkd,kbet,0.4187
harmonypy,cellxgene_census/dkd,nmi,0.8233
harmonypy,cellxgene_census/dkd,pcr,0.6897
harmonypy,cellxgene_census/gtex_v9,ari,0.6272
harmonypy,cellxgene_census/gtex_v9,asw_batch,0.8795
harmonypy,cellxgene_census/gtex_v9,asw_label,0.5
harmonypy,cellxgene_census/gtex_v9,cell_cycle_conservation,0.7525
harmonypy,cellxgene_census/gtex_v9,clisi,0.9975
harmonypy,cellxgene_census/gtex_v9,graph_connectivity,0.8815
harmonypy,cellxgene_census/gtex_v9,hvg_overlap,
harmonypy,cellxgene_census/gtex_v9,ilisi,0.0986
harmonypy,cellxgene_census/gtex_v9,isolated_label_asw,0.5876
harmonypy,cellxgene_census/gtex_v9,isolated_label_f1,0.0737
harmonypy,cellxgene_census/gtex_v9,kbet,0.2901
harmonypy,cellxgene_census/gtex_v9,nmi,0.7592
harmonypy,cellxgene_census/gtex_v9,pcr,0.6853
harmonypy,cellxgene_census/hypomap,ari,0.4706
harmonypy,cellxgene_census/hypomap,asw_batch,0.8001
harmonypy,cellxgene_census/hypomap,asw_label,0.6421
harmonypy,cellxgene_census/hypomap,cell_cycle_conservation,0.6187
harmonypy,cellxgene_census/hypomap,clisi,1
harmonypy,cellxgene_census/hypomap,graph_connectivity,0.9145
harmonypy,cellxgene_census/hypomap,hvg_overlap,
harmonypy,cellxgene_census/hypomap,ilisi,0.0006
harmonypy,cellxgene_census/hypomap,isolated_label_asw,0.314
harmonypy,cellxgene_census/hypomap,isolated_label_f1,0.0041
harmonypy,cellxgene_census/hypomap,kbet,
harmonypy,cellxgene_census/hypomap,nmi,0.6687
harmonypy,cellxgene_census/hypomap,pcr,0.5733
harmonypy,cellxgene_census/immune_cell_atlas,ari,0.583
harmonypy,cellxgene_census/immune_cell_atlas,asw_batch,0.921
harmonypy,cellxgene_census/immune_cell_atlas,asw_label,0.5411
harmonypy,cellxgene_census/immune_cell_atlas,cell_cycle_conservation,0.7035
harmonypy,cellxgene_census/immune_cell_atlas,clisi,0.9931
harmonypy,cellxgene_census/immune_cell_atlas,graph_connectivity,0.9671
harmonypy,cellxgene_census/immune_cell_atlas,hvg_overlap,
harmonypy,cellxgene_census/immune_cell_atlas,ilisi,0.1614
harmonypy,cellxgene_census/immune_cell_atlas,isolated_label_asw,0.5815
harmonypy,cellxgene_census/immune_cell_atlas,isolated_label_f1,0.0047
harmonypy,cellxgene_census/immune_cell_atlas,kbet,0.2338
harmonypy,cellxgene_census/immune_cell_atlas,nmi,0.7439
harmonypy,cellxgene_census/immune_cell_atlas,pcr,0.6481
harmonypy,cellxgene_census/mouse_pancreas_atlas,ari,0.8158
harmonypy,cellxgene_census/mouse_pancreas_atlas,asw_batch,0.8291
harmonypy,cellxgene_census/mouse_pancreas_atlas,asw_label,0.6046
harmonypy,cellxgene_census/mouse_pancreas_atlas,cell_cycle_conservation,0.7782
harmonypy,cellxgene_census/mouse_pancreas_atlas,clisi,0.9997
harmonypy,cellxgene_census/mouse_pancreas_atlas,graph_connectivity,0.9236
harmonypy,cellxgene_census/mouse_pancreas_atlas,hvg_overlap,
harmonypy,cellxgene_census/mouse_pancreas_atlas,ilisi,0.0882
harmonypy,cellxgene_census/mouse_pancreas_atlas,isolated_label_asw,0.7223
harmonypy,cellxgene_census/mouse_pancreas_atlas,isolated_label_f1,0.0715
harmonypy,cellxgene_census/mouse_pancreas_atlas,kbet,
harmonypy,cellxgene_census/mouse_pancreas_atlas,nmi,0.7867
harmonypy,cellxgene_census/mouse_pancreas_atlas,pcr,0.4441
harmonypy,cellxgene_census/tabula_sapiens,ari,0.3812
harmonypy,cellxgene_census/tabula_sapiens,asw_batch,0.8463
harmonypy,cellxgene_census/tabula_sapiens,asw_label,0.4695
harmonypy,cellxgene_census/tabula_sapiens,cell_cycle_conservation,0.7043
harmonypy,cellxgene_census/tabula_sapiens,clisi,0.9972
harmonypy,cellxgene_census/tabula_sapiens,graph_connectivity,0.8333
harmonypy,cellxgene_census/tabula_sapiens,hvg_overlap,
harmonypy,cellxgene_census/tabula_sapiens,ilisi,0.0286
harmonypy,cellxgene_census/tabula_sapiens,isolated_label_asw,0.5313
harmonypy,cellxgene_census/tabula_sapiens,isolated_label_f1,0.0884
harmonypy,cellxgene_census/tabula_sapiens,kbet,0.3242
harmonypy,cellxgene_census/tabula_sapiens,nmi,0.6974
harmonypy,cellxgene_census/tabula_sapiens,pcr,0.5376
liger,cellxgene_census/dkd,ari,0.7463
liger,cellxgene_census/dkd,asw_batch,0.8743
liger,cellxgene_census/dkd,asw_label,0.6295
liger,cellxgene_census/dkd,cell_cycle_conservation,0.6013
liger,cellxgene_census/dkd,clisi,0.9991
liger,cellxgene_census/dkd,graph_connectivity,0.9628
liger,cellxgene_census/dkd,hvg_overlap,
liger,cellxgene_census/dkd,ilisi,0.4223
liger,cellxgene_census/dkd,isolated_label_asw,
liger,cellxgene_census/dkd,isolated_label_f1,
liger,cellxgene_census/dkd,kbet,0.7526
liger,cellxgene_census/dkd,nmi,0.8002
liger,cellxgene_census/dkd,pcr,0.8142
liger,cellxgene_census/gtex_v9,ari,0.4991
liger,cellxgene_census/gtex_v9,asw_batch,0.7698
liger,cellxgene_census/gtex_v9,asw_label,0.4379
liger,cellxgene_census/gtex_v9,cell_cycle_conservation,0.5948
liger,cellxgene_census/gtex_v9,clisi,0.9867
liger,cellxgene_census/gtex_v9,graph_connectivity,0.6349
liger,cellxgene_census/gtex_v9,hvg_overlap,
liger,cellxgene_census/gtex_v9,ilisi,0.193
liger,cellxgene_census/gtex_v9,isolated_label_asw,0.6283
liger,cellxgene_census/gtex_v9,isolated_label_f1,0.0741
liger,cellxgene_census/gtex_v9,kbet,0.2758
liger,cellxgene_census/gtex_v9,nmi,0.6448
liger,cellxgene_census/gtex_v9,pcr,0.6183
liger,cellxgene_census/hypomap,ari,0.3257
liger,cellxgene_census/hypomap,asw_batch,0.7331
liger,cellxgene_census/hypomap,asw_label,0.6167
liger,cellxgene_census/hypomap,cell_cycle_conservation,0.6155
liger,cellxgene_census/hypomap,clisi,1
liger,cellxgene_census/hypomap,graph_connectivity,0.8795
liger,cellxgene_census/hypomap,hvg_overlap,
liger,cellxgene_census/hypomap,ilisi,0.0023
liger,cellxgene_census/hypomap,isolated_label_asw,0.3476
liger,cellxgene_census/hypomap,isolated_label_f1,0.0038
liger,cellxgene_census/hypomap,kbet,
liger,cellxgene_census/hypomap,nmi,0.6595
liger,cellxgene_census/hypomap,pcr,0.77
liger,cellxgene_census/immune_cell_atlas,ari,0.5232
liger,cellxgene_census/immune_cell_atlas,asw_batch,0.822
liger,cellxgene_census/immune_cell_atlas,asw_label,0.5489
liger,cellxgene_census/immune_cell_atlas,cell_cycle_conservation,0.5401
liger,cellxgene_census/immune_cell_atlas,clisi,0.984
liger,cellxgene_census/immune_cell_atlas,graph_connectivity,0.8912
liger,cellxgene_census/immune_cell_atlas,hvg_overlap,
liger,cellxgene_census/immune_cell_atlas,ilisi,0.2619
liger,cellxgene_census/immune_cell_atlas,isolated_label_asw,0.3786
liger,cellxgene_census/immune_cell_atlas,isolated_label_f1,0.0571
liger,cellxgene_census/immune_cell_atlas,kbet,0.3986
liger,cellxgene_census/immune_cell_atlas,nmi,0.6809
liger,cellxgene_census/immune_cell_atlas,pcr,0.7355
liger,cellxgene_census/mouse_pancreas_atlas,ari,0.6645
liger,cellxgene_census/mouse_pancreas_atlas,asw_batch,0.6526
liger,cellxgene_census/mouse_pancreas_atlas,asw_label,0.519
liger,cellxgene_census/mouse_pancreas_atlas,cell_cycle_conservation,0.5842
liger,cellxgene_census/mouse_pancreas_atlas,clisi,0.9883
liger,cellxgene_census/mouse_pancreas_atlas,graph_connectivity,0.8309
liger,cellxgene_census/mouse_pancreas_atlas,hvg_overlap,
liger,cellxgene_census/mouse_pancreas_atlas,ilisi,0.1339
liger,cellxgene_census/mouse_pancreas_atlas,isolated_label_asw,0.6471
liger,cellxgene_census/mouse_pancreas_atlas,isolated_label_f1,0.1243
liger,cellxgene_census/mouse_pancreas_atlas,kbet,
liger,cellxgene_census/mouse_pancreas_atlas,nmi,0.6231
liger,cellxgene_census/mouse_pancreas_atlas,pcr,0.8296
liger,cellxgene_census/tabula_sapiens,ari,0.3691
liger,cellxgene_census/tabula_sapiens,asw_batch,0.7096
liger,cellxgene_census/tabula_sapiens,asw_label,0.3927
liger,cellxgene_census/tabula_sapiens,cell_cycle_conservation,0.6807
liger,cellxgene_census/tabula_sapiens,clisi,0.9913
liger,cellxgene_census/tabula_sapiens,graph_connectivity,0.5319
liger,cellxgene_census/tabula_sapiens,hvg_overlap,
liger,cellxgene_census/tabula_sapiens,ilisi,0.0859
liger,cellxgene_census/tabula_sapiens,isolated_label_asw,0.4868
liger,cellxgene_census/tabula_sapiens,isolated_label_f1,0.0263
liger,cellxgene_census/tabula_sapiens,kbet,0.2253
liger,cellxgene_census/tabula_sapiens,nmi,0.6398
liger,cellxgene_census/tabula_sapiens,pcr,0.4518
mnnpy,cellxgene_census/dkd,ari,0.1674
mnnpy,cellxgene_census/dkd,asw_batch,0.8846
mnnpy,cellxgene_census/dkd,asw_label,0.5027
mnnpy,cellxgene_census/dkd,cell_cycle_conservation,0.3797
mnnpy,cellxgene_census/dkd,clisi,0.8921
mnnpy,cellxgene_census/dkd,graph_connectivity,0.5458
mnnpy,cellxgene_census/dkd,hvg_overlap,0.4056
mnnpy,cellxgene_census/dkd,ilisi,0.1732
mnnpy,cellxgene_census/dkd,isolated_label_asw,
mnnpy,cellxgene_census/dkd,isolated_label_f1,
mnnpy,cellxgene_census/dkd,kbet,0
mnnpy,cellxgene_census/dkd,nmi,0.2288
mnnpy,cellxgene_census/dkd,pcr,0.6494
mnnpy,cellxgene_census/gtex_v9,ari,
mnnpy,cellxgene_census/gtex_v9,asw_batch,
mnnpy,cellxgene_census/gtex_v9,asw_label,
mnnpy,cellxgene_census/gtex_v9,cell_cycle_conservation,
mnnpy,cellxgene_census/gtex_v9,clisi,
mnnpy,cellxgene_census/gtex_v9,graph_connectivity,
mnnpy,cellxgene_census/gtex_v9,hvg_overlap,
mnnpy,cellxgene_census/gtex_v9,ilisi,
mnnpy,cellxgene_census/gtex_v9,isolated_label_asw,
mnnpy,cellxgene_census/gtex_v9,isolated_label_f1,
mnnpy,cellxgene_census/gtex_v9,kbet,
mnnpy,cellxgene_census/gtex_v9,nmi,
mnnpy,cellxgene_census/gtex_v9,pcr,
mnnpy,cellxgene_census/hypomap,ari,
mnnpy,cellxgene_census/hypomap,asw_batch,
mnnpy,cellxgene_census/hypomap,asw_label,
mnnpy,cellxgene_census/hypomap,cell_cycle_conservation,
mnnpy,cellxgene_census/hypomap,clisi,
mnnpy,cellxgene_census/hypomap,graph_connectivity,
mnnpy,cellxgene_census/hypomap,hvg_overlap,
mnnpy,cellxgene_census/hypomap,ilisi,
mnnpy,cellxgene_census/hypomap,isolated_label_asw,
mnnpy,cellxgene_census/hypomap,isolated_label_f1,
mnnpy,cellxgene_census/hypomap,kbet,
mnnpy,cellxgene_census/hypomap,nmi,
mnnpy,cellxgene_census/hypomap,pcr,
mnnpy,cellxgene_census/immune_cell_atlas,ari,
mnnpy,cellxgene_census/immune_cell_atlas,asw_batch,
mnnpy,cellxgene_census/immune_cell_atlas,asw_label,
mnnpy,cellxgene_census/immune_cell_atlas,cell_cycle_conservation,
mnnpy,cellxgene_census/immune_cell_atlas,clisi,
mnnpy,cellxgene_census/immune_cell_atlas,graph_connectivity,
mnnpy,cellxgene_census/immune_cell_atlas,hvg_overlap,
mnnpy,cellxgene_census/immune_cell_atlas,ilisi,
mnnpy,cellxgene_census/immune_cell_atlas,isolated_label_asw,
mnnpy,cellxgene_census/immune_cell_atlas,isolated_label_f1,
mnnpy,cellxgene_census/immune_cell_atlas,kbet,
mnnpy,cellxgene_census/immune_cell_atlas,nmi,
mnnpy,cellxgene_census/immune_cell_atlas,pcr,
mnnpy,cellxgene_census/mouse_pancreas_atlas,ari,
mnnpy,cellxgene_census/mouse_pancreas_atlas,asw_batch,
mnnpy,cellxgene_census/mouse_pancreas_atlas,asw_label,
mnnpy,cellxgene_census/mouse_pancreas_atlas,cell_cycle_conservation,
mnnpy,cellxgene_census/mouse_pancreas_atlas,clisi,
mnnpy,cellxgene_census/mouse_pancreas_atlas,graph_connectivity,
mnnpy,cellxgene_census/mouse_pancreas_atlas,hvg_overlap,
mnnpy,cellxgene_census/mouse_pancreas_atlas,ilisi,
mnnpy,cellxgene_census/mouse_pancreas_atlas,isolated_label_asw,
mnnpy,cellxgene_census/mouse_pancreas_atlas,isolated_label_f1,
mnnpy,cellxgene_census/mouse_pancreas_atlas,kbet,
mnnpy,cellxgene_census/mouse_pancreas_atlas,nmi,
mnnpy,cellxgene_census/mouse_pancreas_atlas,pcr,
mnnpy,cellxgene_census/tabula_sapiens,ari,
mnnpy,cellxgene_census/tabula_sapiens,asw_batch,
mnnpy,cellxgene_census/tabula_sapiens,asw_label,
mnnpy,cellxgene_census/tabula_sapiens,cell_cycle_conservation,
mnnpy,cellxgene_census/tabula_sapiens,clisi,
mnnpy,cellxgene_census/tabula_sapiens,graph_connectivity,
mnnpy,cellxgene_census/tabula_sapiens,hvg_overlap,
mnnpy,cellxgene_census/tabula_sapiens,ilisi,
mnnpy,cellxgene_census/tabula_sapiens,isolated_label_asw,
mnnpy,cellxgene_census/tabula_sapiens,isolated_label_f1,
mnnpy,cellxgene_census/tabula_sapiens,kbet,
mnnpy,cellxgene_census/tabula_sapiens,nmi,
mnnpy,cellxgene_census/tabula_sapiens,pcr,
pyliger,cellxgene_census/dkd,ari,0.6633
pyliger,cellxgene_census/dkd,asw_batch,0.8876
pyliger,cellxgene_census/dkd,asw_label,0.6284
pyliger,cellxgene_census/dkd,cell_cycle_conservation,0.4286
pyliger,cellxgene_census/dkd,clisi,0.9995
pyliger,cellxgene_census/dkd,graph_connectivity,0.968
pyliger,cellxgene_census/dkd,hvg_overlap,
pyliger,cellxgene_census/dkd,ilisi,0.4235
pyliger,cellxgene_census/dkd,isolated_label_asw,
pyliger,cellxgene_census/dkd,isolated_label_f1,
pyliger,cellxgene_census/dkd,kbet,0.7672
pyliger,cellxgene_census/dkd,nmi,0.7619
pyliger,cellxgene_census/dkd,pcr,0.7925
pyliger,cellxgene_census/gtex_v9,ari,0.54
pyliger,cellxgene_census/gtex_v9,asw_batch,0.7818
pyliger,cellxgene_census/gtex_v9,asw_label,0.4636
pyliger,cellxgene_census/gtex_v9,cell_cycle_conservation,0.6675
pyliger,cellxgene_census/gtex_v9,clisi,0.9836
pyliger,cellxgene_census/gtex_v9,graph_connectivity,0.639
pyliger,cellxgene_census/gtex_v9,hvg_overlap,
pyliger,cellxgene_census/gtex_v9,ilisi,0.2059
pyliger,cellxgene_census/gtex_v9,isolated_label_asw,0.6127
pyliger,cellxgene_census/gtex_v9,isolated_label_f1,0.0448
pyliger,cellxgene_census/gtex_v9,kbet,0.3028
pyliger,cellxgene_census/gtex_v9,nmi,0.6385
pyliger,cellxgene_census/gtex_v9,pcr,0.6502
pyliger,cellxgene_census/hypomap,ari,0.3098
pyliger,cellxgene_census/hypomap,asw_batch,0.6985
pyliger,cellxgene_census/hypomap,asw_label,0.6309
pyliger,cellxgene_census/hypomap,cell_cycle_conservation,0.5898
pyliger,cellxgene_census/hypomap,clisi,1
pyliger,cellxgene_census/hypomap,graph_connectivity,0.8826
pyliger,cellxgene_census/hypomap,hvg_overlap,
pyliger,cellxgene_census/hypomap,ilisi,0.0024
pyliger,cellxgene_census/hypomap,isolated_label_asw,0.3446
pyliger,cellxgene_census/hypomap,isolated_label_f1,0.0036
pyliger,cellxgene_census/hypomap,kbet,
pyliger,cellxgene_census/hypomap,nmi,0.6606
pyliger,cellxgene_census/hypomap,pcr,0.7805
pyliger,cellxgene_census/immune_cell_atlas,ari,0.5119
pyliger,cellxgene_census/immune_cell_atlas,asw_batch,0.8189
pyliger,cellxgene_census/immune_cell_atlas,asw_label,0.562
pyliger,cellxgene_census/immune_cell_atlas,cell_cycle_conservation,0.7629
pyliger,cellxgene_census/immune_cell_atlas,clisi,0.9862
pyliger,cellxgene_census/immune_cell_atlas,graph_connectivity,0.8958
pyliger,cellxgene_census/immune_cell_atlas,hvg_overlap,
pyliger,cellxgene_census/immune_cell_atlas,ilisi,0.2644
pyliger,cellxgene_census/immune_cell_atlas,isolated_label_asw,0.4271
pyliger,cellxgene_census/immune_cell_atlas,isolated_label_f1,0.0388
pyliger,cellxgene_census/immune_cell_atlas,kbet,0.4117
pyliger,cellxgene_census/immune_cell_atlas,nmi,0.6637
pyliger,cellxgene_census/immune_cell_atlas,pcr,0.7164
pyliger,cellxgene_census/mouse_pancreas_atlas,ari,0.6615
pyliger,cellxgene_census/mouse_pancreas_atlas,asw_batch,0.6841
pyliger,cellxgene_census/mouse_pancreas_atlas,asw_label,0.5203
pyliger,cellxgene_census/mouse_pancreas_atlas,cell_cycle_conservation,0.5892
pyliger,cellxgene_census/mouse_pancreas_atlas,clisi,0.9934
pyliger,cellxgene_census/mouse_pancreas_atlas,graph_connectivity,0.818
pyliger,cellxgene_census/mouse_pancreas_atlas,hvg_overlap,
pyliger,cellxgene_census/mouse_pancreas_atlas,ilisi,0.1279
pyliger,cellxgene_census/mouse_pancreas_atlas,isolated_label_asw,0.6489
pyliger,cellxgene_census/mouse_pancreas_atlas,isolated_label_f1,0.1312
pyliger,cellxgene_census/mouse_pancreas_atlas,kbet,
pyliger,cellxgene_census/mouse_pancreas_atlas,nmi,0.6538
pyliger,cellxgene_census/mouse_pancreas_atlas,pcr,0.8038
pyliger,cellxgene_census/tabula_sapiens,ari,0.356
pyliger,cellxgene_census/tabula_sapiens,asw_batch,0.7013
pyliger,cellxgene_census/tabula_sapiens,asw_label,0.3848
pyliger,cellxgene_census/tabula_sapiens,cell_cycle_conservation,0.6891
pyliger,cellxgene_census/tabula_sapiens,clisi,0.9909
pyliger,cellxgene_census/tabula_sapiens,graph_connectivity,0.5031
pyliger,cellxgene_census/tabula_sapiens,hvg_overlap,
pyliger,cellxgene_census/tabula_sapiens,ilisi,0.0848
pyliger,cellxgene_census/tabula_sapiens,isolated_label_asw,0.4739
pyliger,cellxgene_census/tabula_sapiens,isolated_label_f1,0.0312
pyliger,cellxgene_census/tabula_sapiens,kbet,0.2223
pyliger,cellxgene_census/tabula_sapiens,nmi,0.6342
pyliger,cellxgene_census/tabula_sapiens,pcr,0.5255
scalex,cellxgene_census/dkd,ari,0.6177
scalex,cellxgene_census/dkd,asw_batch,0.8582
scalex,cellxgene_census/dkd,asw_label,0.5917
scalex,cellxgene_census/dkd,cell_cycle_conservation,0.3481
scalex,cellxgene_census/dkd,clisi,0.9939
scalex,cellxgene_census/dkd,graph_connectivity,0.9278
scalex,cellxgene_census/dkd,hvg_overlap,0.2665
scalex,cellxgene_census/dkd,ilisi,0.3097
scalex,cellxgene_census/dkd,isolated_label_asw,
scalex,cellxgene_census/dkd,isolated_label_f1,
scalex,cellxgene_census/dkd,kbet,0.3209
scalex,cellxgene_census/dkd,nmi,0.6992
scalex,cellxgene_census/dkd,pcr,0.9998
scalex,cellxgene_census/gtex_v9,ari,0.5312
scalex,cellxgene_census/gtex_v9,asw_batch,0.8226
scalex,cellxgene_census/gtex_v9,asw_label,0.4674
scalex,cellxgene_census/gtex_v9,cell_cycle_conservation,0.5774
scalex,cellxgene_census/gtex_v9,clisi,0.9903
scalex,cellxgene_census/gtex_v9,graph_connectivity,0.7367
scalex,cellxgene_census/gtex_v9,hvg_overlap,0.241
scalex,cellxgene_census/gtex_v9,ilisi,0.0704
scalex,cellxgene_census/gtex_v9,isolated_label_asw,0.5733
scalex,cellxgene_census/gtex_v9,isolated_label_f1,0.0137
scalex,cellxgene_census/gtex_v9,kbet,0.1775
scalex,cellxgene_census/gtex_v9,nmi,0.6388
scalex,cellxgene_census/gtex_v9,pcr,0.9987
scalex,cellxgene_census/hypomap,ari,0.4355
scalex,cellxgene_census/hypomap,asw_batch,0.8106
scalex,cellxgene_census/hypomap,asw_label,0.6269
scalex,cellxgene_census/hypomap,cell_cycle_conservation,0.4224
scalex,cellxgene_census/hypomap,clisi,1
scalex,cellxgene_census/hypomap,graph_connectivity,0.8135
scalex,cellxgene_census/hypomap,hvg_overlap,0.2441
scalex,cellxgene_census/hypomap,ilisi,1.9308e-17
scalex,cellxgene_census/hypomap,isolated_label_asw,0.2446
scalex,cellxgene_census/hypomap,isolated_label_f1,0.0011
scalex,cellxgene_census/hypomap,kbet,
scalex,cellxgene_census/hypomap,nmi,0.6884
scalex,cellxgene_census/hypomap,pcr,0.9959
scalex,cellxgene_census/immune_cell_atlas,ari,0.4016
scalex,cellxgene_census/immune_cell_atlas,asw_batch,0.8625
scalex,cellxgene_census/immune_cell_atlas,asw_label,0.5175
scalex,cellxgene_census/immune_cell_atlas,cell_cycle_conservation,0.6424
scalex,cellxgene_census/immune_cell_atlas,clisi,0.9776
scalex,cellxgene_census/immune_cell_atlas,graph_connectivity,0.8921
scalex,cellxgene_census/immune_cell_atlas,hvg_overlap,0.3217
scalex,cellxgene_census/immune_cell_atlas,ilisi,0.0847
scalex,cellxgene_census/immune_cell_atlas,isolated_label_asw,0.5302
scalex,cellxgene_census/immune_cell_atlas,isolated_label_f1,0.002
scalex,cellxgene_census/immune_cell_atlas,kbet,0.175
scalex,cellxgene_census/immune_cell_atlas,nmi,0.641
scalex,cellxgene_census/immune_cell_atlas,pcr,0.9961
scalex,cellxgene_census/mouse_pancreas_atlas,ari,0.3068
scalex,cellxgene_census/mouse_pancreas_atlas,asw_batch,0.8145
scalex,cellxgene_census/mouse_pancreas_atlas,asw_label,0.5271
scalex,cellxgene_census/mouse_pancreas_atlas,cell_cycle_conservation,0.6208
scalex,cellxgene_census/mouse_pancreas_atlas,clisi,0.9905
scalex,cellxgene_census/mouse_pancreas_atlas,graph_connectivity,0.9215
scalex,cellxgene_census/mouse_pancreas_atlas,hvg_overlap,0.318
scalex,cellxgene_census/mouse_pancreas_atlas,ilisi,0.063
scalex,cellxgene_census/mouse_pancreas_atlas,isolated_label_asw,0.679
scalex,cellxgene_census/mouse_pancreas_atlas,isolated_label_f1,0.072
scalex,cellxgene_census/mouse_pancreas_atlas,kbet,
scalex,cellxgene_census/mouse_pancreas_atlas,nmi,0.5388
scalex,cellxgene_census/mouse_pancreas_atlas,pcr,0.9784
scalex,cellxgene_census/tabula_sapiens,ari,0.3406
scalex,cellxgene_census/tabula_sapiens,asw_batch,0.7872
scalex,cellxgene_census/tabula_sapiens,asw_label,0.4602
scalex,cellxgene_census/tabula_sapiens,cell_cycle_conservation,0.6498
scalex,cellxgene_census/tabula_sapiens,clisi,0.996
scalex,cellxgene_census/tabula_sapiens,graph_connectivity,0.7295
scalex,cellxgene_census/tabula_sapiens,hvg_overlap,0.273
scalex,cellxgene_census/tabula_sapiens,ilisi,0.0146
scalex,cellxgene_census/tabula_sapiens,isolated_label_asw,0.522
scalex,cellxgene_census/tabula_sapiens,isolated_label_f1,0.0283
scalex,cellxgene_census/tabula_sapiens,kbet,0.2422
scalex,cellxgene_census/tabula_sapiens,nmi,0.6771
scalex,cellxgene_census/tabula_sapiens,pcr,0.998
scanorama,cellxgene_census/dkd,ari,0.2302
scanorama,cellxgene_census/dkd,asw_batch,0.9048
scanorama,cellxgene_census/dkd,asw_label,0.5009
scanorama,cellxgene_census/dkd,cell_cycle_conservation,0.3818
scanorama,cellxgene_census/dkd,clisi,0.8857
scanorama,cellxgene_census/dkd,graph_connectivity,0.5459
scanorama,cellxgene_census/dkd,hvg_overlap,0.2484
scanorama,cellxgene_census/dkd,ilisi,0.2657
scanorama,cellxgene_census/dkd,isolated_label_asw,
scanorama,cellxgene_census/dkd,isolated_label_f1,
scanorama,cellxgene_census/dkd,kbet,0.0001
scanorama,cellxgene_census/dkd,nmi,0.2268
scanorama,cellxgene_census/dkd,pcr,0.5585
scanorama,cellxgene_census/gtex_v9,ari,0.0517
scanorama,cellxgene_census/gtex_v9,asw_batch,0.9097
scanorama,cellxgene_census/gtex_v9,asw_label,0.4457
scanorama,cellxgene_census/gtex_v9,cell_cycle_conservation,0.1637
